Time,TRACENO,FFID,CHAN,SOU_X,SOU_Y,FRONT_X,FRONT_Y,TAIL_X,TAIL_Y,Feathering
09:39:20.183,41560,1554182,16,236763.88976,3781306.90538,236789.0995,3781315.8521,236744.5946,3781339.6645,28.74906175401236
09:39:20.459,41560,1554182,16,236763.88976,3781306.90538,236789.0995,3781315.8521,236744.5946,3781339.6645,28.74906175401236
09:39:20.659,41569,1554183,1,236764.79279,3781306.72554,236789.0995,3781315.8521,236744.5946,3781339.6645,28.74906175401236
09:39:20.945,41569,1554183,1,236764.79279,3781306.72554,236789.0995,3781315.8521,236744.9017,3781339.6846,28.934596953167045
09:39:21.183,41608,1554184,16,236765.77123,3781306.54163,236789.0995,3781315.8521,236745.7642,3781339.4336,29.153430588235835
09:39:21.460,41608,1554184,16,236765.77123,3781306.54163,236789.0995,3781315.8521,236745.7642,3781339.4336,29.153430588235835
09:39:21.660,41617,1554185,1,236766.70367,3781306.36067,236789.8219,3781315.6626,236746.6365,3781339.2987,29.29263369284166
09:39:21.983,41617,1554185,1,236766.70367,3781306.36067,236789.8219,3781315.6626,236746.6365,3781339.2987,29.29263369284166
09:39:22.186,41656,1554186,16,236767.5362,3781306.15712,236789.8219,3781315.6626,236746.6365,3781339.2987,29.29263369284166
09:39:22.460,41656,1554186,16,236767.5362,3781306.15712,236789.8219,3781315.6626,236747.5462,3781339.0755,29.57832428325287
09:39:22.745,41665,1554187,1,236768.37489,3781305.91303,236789.8219,3781315.6626,236747.5462,3781339.0755,29.57832428325287
09:39:22.985,41665,1554187,1,236768.37489,3781305.91303,236789.8219,3781315.6626,236749.5623,3781338.5415,30.208890848372732
09:39:23.235,41704,1554188,16,236769.37528,3781305.63463,236789.8219,3781315.6626,236749.5623,3781338.5415,30.208890848372732
09:39:23.460,41704,1554188,16,236769.37528,3781305.63463,236796.3448,3781313.6536,236750.3813,3781338.5493,29.041776097510535
09:39:23.692,41713,1554189,1,236770.52238,3781305.38805,236797.4579,3781313.3447,236750.3813,3781338.5493,28.764396329908266
09:39:23.985,41713,1554189,1,236770.52238,3781305.38805,236797.4579,3781313.3447,236750.9445,3781338.5742,29.076005580302592
09:39:24.233,41752,1554190,16,236771.60591,3781305.2041,236797.4579,3781313.3447,236750.9445,3781338.5742,29.076005580302592
09:39:24.460,41752,1554190,16,236771.60591,3781305.2041,236798.7731,3781313.2457,236752.1337,3781337.9988,28.55639752285191
09:39:24.724,41761,1554191,1,236772.63162,3781305.04763,236798.7731,3781313.2457,236753.0498,3781337.7119,28.75090649516477
09:39:24.982,41761,1554191,1,236772.63162,3781305.04763,236798.7731,3781313.2457,236753.0498,3781337.7119,28.75090649516477
09:39:25.217,41800,1554192,16,236773.57758,3781304.90134,236799.461,3781313.0535,236753.0498,3781337.7119,28.581833191437795
09:39:25.545,41809,1554193,1,236774.48792,3781304.74221,236799.461,3781313.0535,236754.0208,3781337.4579,28.838746768174758
09:39:25.782,41809,1554193,1,236774.48792,3781304.74221,236799.461,3781313.0535,236754.9659,3781337.222,29.10957806331436
09:39:25.984,41809,1554193,1,236774.48792,3781304.74221,236801.2016,3781312.0833,236754.9659,3781337.222,29.133260170949313
09:39:26.260,41848,1554194,16,236775.39365,3781304.56199,236802.3289,3781311.8956,236755.438,3781337.1264,28.88356405857303
09:39:26.545,41857,1554195,1,236776.2871,3781304.34617,236802.3289,3781311.8956,236755.438,3781337.1264,28.88356405857303
09:39:26.785,41857,1554195,1,236776.2871,3781304.34617,236802.3289,3781311.8956,236755.438,3781337.1264,28.88356405857303
09:39:27.059,41896,1554196,16,236777.24524,3781304.09144,236802.3289,3781311.8956,236756.3821,3781336.9481,29.201433610056768
09:39:27.260,41896,1554196,16,236777.24524,3781304.09144,236803.0083,3781311.6692,236756.3821,3781336.9481,29.064815452261314
09:39:27.547,41905,1554197,1,236778.35193,3781303.83572,236803.0083,3781311.6692,236756.3821,3781336.9481,29.064815452261314
09:39:27.783,41905,1554197,1,236778.35193,3781303.83572,236803.0083,3781311.6692,236756.3821,3781336.9481,29.064815452261314
09:39:28.059,41944,1554198,16,236779.40771,3781303.62197,236804.554,3781311.2174,236759.2563,3781336.5268,29.793610572926298
09:39:28.260,41944,1554198,16,236779.40771,3781303.62197,236804.554,3781311.2174,236759.2563,3781336.5268,29.793610572926298
09:39:28.585,41953,1554199,1,236780.37919,3781303.43029,236806.4541,3781310.9416,236760.4864,3781336.4724,29.64811634610686
09:39:28.782,41953,1554199,1,236780.37919,3781303.43029,236806.4541,3781310.9416,236760.4864,3781336.4724,29.64811634610686
09:39:29.059,41992,1554200,16,236781.40381,3781303.25452,236806.4541,3781310.9416,236760.4864,3781336.4724,29.64811634610686
09:39:29.313,41992,1554200,16,236781.40381,3781303.25452,236807.1107,3781310.8596,236761.0196,3781336.4828,29.670781777997547
09:39:29.582,42001,1554201,1,236782.4591,3781303.10616,236807.1107,3781310.8596,236762.3141,3781336.0771,29.97661124102882
09:39:29.805,42001,1554201,1,236782.4591,3781303.10616,236807.1107,3781310.8596,236762.3141,3781336.0771,29.97661124102882
09:39:30.059,42040,1554202,16,236783.34942,3781302.94483,236809.4518,3781310.1861,236763.075,3781335.8147,29.52577828989547
09:39:30.297,42040,1554202,16,236783.34942,3781302.94483,236809.4518,3781310.1861,236763.075,3781335.8147,29.52577828989547
09:39:30.582,42049,1554203,1,236784.19786,3781302.73453,236809.4518,3781310.1861,236763.075,3781335.8147,29.52577828989547
09:39:30.819,42049,1554203,1,236784.19786,3781302.73453,236810.6634,3781309.5196,236764.0213,3781335.3858,29.61133306087231
09:39:31.060,42088,1554204,16,236785.02776,3781302.47597,236810.6634,3781309.5196,236764.0213,3781335.3858,29.61133306087231
09:39:31.383,42088,1554204,16,236785.02776,3781302.47597,236810.6634,3781309.5196,236765.4087,3781335.038,30.01795446894829
09:39:31.583,42097,1554205,1,236786.06711,3781302.17776,236810.6634,3781309.5196,236765.4087,3781335.038,30.01795446894829
09:39:31.859,42097,1554205,1,236786.06711,3781302.17776,236811.6505,3781309.234,236766.1579,3781334.9245,30.054208609426382
09:39:32.145,42136,1554206,16,236787.25394,3781301.94148,236811.6505,3781309.234,236766.1579,3781334.9245,30.054208609426382
09:39:32.387,42136,1554206,16,236787.25394,3781301.94148,236811.6505,3781309.234,236767.515,3781334.5327,30.42156092204283
09:39:32.583,42145,1554207,1,236788.34961,3781301.77886,236814.0114,3781308.312,236767.515,3781334.5327,30.019941503124073
09:39:32.860,42145,1554207,1,236788.34961,3781301.77886,236814.6541,3781308.1003,236767.515,3781334.5327,29.880742604830004
09:39:33.145,42184,1554208,16,236789.3317,3781301.61975,236814.6541,3781308.1003,236769.0269,3781334.1646,30.33694247622043
09:39:33.382,42184,1554208,16,236789.3317,3781301.61975,236814.6541,3781308.1003,236769.674,3781333.9966,30.530236264463838
09:39:33.659,42193,1554209,1,236790.279,3781301.43598,236815.4602,3781307.8165,236769.674,3781333.9966,30.360497969103335
09:39:33.859,42193,1554209,1,236790.279,3781301.43598,236816.4655,3781307.5382,236769.674,3781333.9966,30.08612440045954
09:39:34.145,42232,1554210,16,236791.21023,3781301.22053,236816.4655,3781307.5382,236769.674,3781333.9966,30.08612440045954
09:39:34.382,42232,1554210,16,236791.21023,3781301.22053,236816.4655,3781307.5382,236770.8784,3781333.8815,30.622218072701457
09:39:34.660,42241,1554211,1,236792.09401,3781300.96335,236816.4655,3781307.5382,236772.0218,3781333.5734,30.96184924687708
09:39:34.794,42241,1554211,1,236792.09401,3781300.96335,236818.3114,3781307.0754,236772.0218,3781333.5734,30.388530728847343
09:39:35.184,42280,1554212,16,236793.09455,3781300.68046,236818.3114,3781307.0754,236773.0387,3781333.3349,30.714996432368537
09:39:35.386,42280,1554212,16,236793.09455,3781300.68046,236818.3114,3781307.0754,236773.0387,3781333.3349,30.714996432368537
09:39:35.660,42289,1554213,1,236794.20341,3781300.42568,236818.9922,3781306.6619,236773.753,3781333.2374,31.031853619672404
09:39:35.945,42289,1554213,1,236794.20341,3781300.42568,236820.1205,3781306.4819,236773.753,3781333.2374,30.586292525446595
09:39:36.187,42328,1554214,16,236795.2806,3781300.22261,236820.1205,3781306.4819,236773.753,3781333.2374,30.586292525446595
09:39:36.381,42328,1554214,16,236795.2806,3781300.22261,236820.7881,3781306.2856,236773.753,3781333.2374,30.41333946708812
09:39:36.659,42337,1554215,1,236796.29386,3781300.04388,236820.7881,3781306.2856,236773.753,3781333.2374,30.41333946708812
09:39:36.945,42337,1554215,1,236796.29386,3781300.04388,236820.7881,3781306.2856,236773.753,3781333.2374,30.41333946708812
09:39:37.182,42376,1554216,16,236797.24294,3781299.85889,236821.5489,3781306.0576,236773.753,3781333.2374,30.225324213922022
09:39:37.459,42376,1554216,16,236797.24294,3781299.85889,236821.5489,3781306.0576,236773.753,3781333.2374,30.225324213922022
09:39:37.660,42385,1554217,1,236798.12004,3781299.64789,236823.0184,3781305.4026,236774.6334,3781333.3197,30.58401762833921
09:39:37.984,42385,1554217,1,236798.12004,3781299.64789,236823.0184,3781305.4026,236778.8339,3781332.285,31.9168518801211
09:39:38.182,42424,1554218,16,236799.0349,3781299.39291,236823.0184,3781305.4026,236778.8339,3781332.285,31.9168518801211
09:39:38.460,42424,1554218,16,236799.0349,3781299.39291,236823.8115,3781305.1741,236778.8339,3781332.285,31.680080272559223
09:39:38.735,42433,1554219,1,236799.98612,3781299.11966,236823.8115,3781305.1741,236779.426,3781332.162,31.901030097347643
09:39:38.982,42433,1554219,1,236799.98612,3781299.11966,236823.8115,3781305.1741,236780.4818,3781331.6314,32.00841737671709
09:39:39.182,42472,1554220,16,236801.02214,3781298.8405,236825.325,3781304.8558,236780.4818,3781331.6314,31.441166626769245
09:39:39.459,42472,1554220,16,236801.02214,3781298.8405,236826.3882,3781304.5332,236781.2652,3781331.3626,31.335026252301418
09:39:39.746,42481,1554221,1,236802.05859,3781298.58464,236826.3882,3781304.5332,236781.2652,3781331.3626,31.335026252301418
09:39:39.987,42481,1554221,1,236802.05859,3781298.58464,236827.5229,3781304.3871,236781.9033,3781331.3701,31.203390414171565
09:39:40.227,42520,1554222,16,236803.03539,3781298.35281,236827.5229,3781304.3871,236781.9033,3781331.3701,31.203390414171565
09:39:40.459,42520,1554222,16,236803.03539,3781298.35281,236828.4699,3781304.425,236782.5505,3781331.1033,30.755774876383384
09:39:40.735,42529,1554223,1,236803.9826,3781298.11852,236828.4699,3781304.425,236783.9912,3781330.7141,31.18517651486752
09:39:40.983,42529,1554223,1,236803.9826,3781298.11852,236829.3074,3781304.4513,236783.9912,3781330.7141,30.694243627633114
09:39:41.228,42568,1554224,16,236804.89325,3781297.87258,236829.3074,3781304.4513,236783.9912,3781330.7141,30.694243627633114
09:39:41.460,42568,1554224,16,236804.89325,3781297.87258,236830.9533,3781304.1005,236783.9912,3781330.7141,30.140392197918857
09:39:41.784,42577,1554225,1,236805.85392,3781297.60143,236830.9533,3781304.1005,236785.8213,3781330.6388,31.056173425793986
09:39:41.982,42577,1554225,1,236805.85392,3781297.60143,236831.6315,3781303.7964,236785.8213,3781330.6388,30.968089421508182
09:39:42.244,42616,1554226,16,236806.8734,3781297.31582,236831.6315,3781303.7964,236785.8213,3781330.6388,30.968089421508182
09:39:42.547,42625,1554227,1,236807.91567,3781297.03826,236831.6315,3781303.7964,236786.485,3781330.4169,31.125601246061024
09:39:42.782,42625,1554227,1,236807.91567,3781297.03826,236831.6315,3781303.7964,236788.103,3781330.2134,31.853134005249956
09:39:43.059,42664,1554228,16,236808.94075,3781296.78199,236831.6315,3781303.7964,236788.103,3781330.2134,31.853134005249956
09:39:43.259,42664,1554228,16,236808.94075,3781296.78199,236832.4056,3781303.6612,236788.103,3781330.2134,31.535828680715383
09:39:43.546,42673,1554229,1,236809.86264,3781296.54585,236834.6925,3781303.1583,236788.103,3781330.2134,30.744266263130157
09:39:43.782,42673,1554229,1,236809.86264,3781296.54585,236834.6925,3781303.1583,236788.103,3781330.2134,30.744266263130157
09:39:44.060,42712,1554230,16,236810.74926,3781296.30791,236835.4937,3781303.0063,236788.9234,3781330.4619,31.121548277752595
09:39:44.259,42712,1554230,16,236810.74926,3781296.30791,236835.4937,3781303.0063,236788.9234,3781330.4619,31.121548277752595
09:39:44.582,42721,1554231,1,236811.6331,3781296.06273,236836.2583,3781302.8469,236788.9234,3781330.4619,30.85912387775778
09:39:44.783,42721,1554231,1,236811.6331,3781296.06273,236836.2583,3781302.8469,236788.9234,3781330.4619,30.85912387775778
09:39:45.052,42784,1554233,16,236813.64136,3781295.54007,236837.7697,3781302.7547,236791.0851,3781329.5362,30.44154974826546
09:39:45.345,42784,1554233,16,236813.64136,3781295.54007,236838.482,3781302.6274,236791.0851,3781329.5362,30.18502174901255
09:39:45.584,42793,1554234,1,236814.68668,3781295.30017,236838.482,3781302.6274,236791.0851,3781329.5362,30.18502174901255
09:39:45.782,42793,1554234,1,236814.68668,3781295.30017,236838.482,3781302.6274,236791.0851,3781329.5362,30.18502174901255
09:39:46.047,42832,1554235,16,236815.72392,3781295.0715,236838.482,3781302.6274,236791.0851,3781329.5362,30.18502174901255
09:39:46.347,42832,1554235,16,236815.72392,3781295.0715,236838.482,3781302.6274,236791.0851,3781329.5362,30.18502174901255
09:39:46.582,42841,1554236,1,236816.66855,3781294.84601,236838.482,3781302.6274,236791.0851,3781329.5362,30.18502174901255
09:39:46.859,42841,1554236,1,236816.66855,3781294.84601,236839.3188,3781302.2978,236791.0851,3781329.5362,30.054164380994166
09:39:47.000,42841,1554236,1,236816.66855,3781294.84601,236841.7773,3781302.1461,236791.0851,3781329.5362,28.98331886505929
09:39:47.346,42880,1554237,16,236817.54628,3781294.6076,236841.7773,3781302.1461,236791.0851,3781329.5362,28.98331886505929
09:39:47.582,42889,1554238,1,236818.45663,3781294.3455,236842.6184,3781302.2066,236796.8798,3781327.8216,29.85014613323807
09:39:47.859,42889,1554238,1,236818.45663,3781294.3455,236842.6184,3781302.2066,236796.8798,3781327.8216,29.85014613323807
09:39:48.059,42928,1554239,16,236819.46894,3781294.06912,236843.3726,3781302.088,236797.8165,3781327.6574,29.904312590127574
09:39:48.382,42928,1554239,16,236819.46894,3781294.06912,236843.3726,3781302.088,236797.8165,3781327.6574,29.904312590127574
09:39:48.582,42937,1554240,1,236820.54386,3781293.81586,236844.5237,3781301.6972,236797.8165,3781327.6574,29.665622402000054
09:39:48.859,42937,1554240,1,236820.54386,3781293.81586,236844.5237,3781301.6972,236797.8165,3781327.6574,29.665622402000054
09:39:49.144,42976,1554241,16,236821.59419,3781293.59125,236845.6524,3781301.675,236797.8165,3781327.6574,29.10890327909658
09:39:49.382,42976,1554241,16,236821.59419,3781293.59125,236845.6524,3781301.675,236797.8165,3781327.6574,29.10890327909658
09:39:49.660,42985,1554242,1,236822.61012,3781293.37875,236845.6524,3781301.675,236797.8165,3781327.6574,29.10890327909658
09:39:49.859,42985,1554242,1,236822.61012,3781293.37875,236846.4137,3781301.5213,236797.8165,3781327.6574,28.871844728953306
09:39:50.145,43024,1554243,16,236823.55981,3781293.16037,236847.646,3781301.4994,236797.8165,3781327.6574,28.29723055240936
09:39:50.385,43024,1554243,16,236823.55981,3781293.16037,236847.646,3781301.4994,236797.8165,3781327.6574,28.29723055240936
09:39:50.659,43033,1554244,1,236824.44548,3781292.92422,236848.5131,3781301.5419,236797.8165,3781327.6574,27.854497472145283
09:39:50.859,43033,1554244,1,236824.44548,3781292.92422,236848.5131,3781301.5419,236797.8165,3781327.6574,27.854497472145283
09:39:51.184,43072,1554245,16,236825.3763,3781292.65627,236848.5131,3781301.5419,236797.8165,3781327.6574,27.854497472145283
09:39:51.368,43072,1554245,16,236825.3763,3781292.65627,236848.5131,3781301.5419,236797.8165,3781327.6574,27.854497472145283
09:39:51.659,43081,1554246,1,236826.39206,3781292.38791,236850.2816,3781301.5948,236797.8165,3781327.6574,27.016380473281117
09:39:51.949,43081,1554246,1,236826.39206,3781292.38791,236851.7163,3781301.6249,236798.6226,3781327.6111,26.67899180966765
09:39:52.182,43120,1554247,16,236827.40579,3781292.1509,236851.7163,3781301.6249,236805.7323,3781326.1364,28.659583530093414
09:39:52.382,43120,1554247,16,236827.40579,3781292.1509,236852.6419,3781301.4778,236805.7323,3781326.1364,28.32920459172726
09:39:52.660,43129,1554248,1,236828.46825,3781291.9398,236852.6419,3781301.4778,236806.2594,3781325.9638,28.430228497196367
09:39:52.945,43129,1554248,1,236828.46825,3781291.9398,236853.0627,3781301.0769,236806.2594,3781325.9638,28.601091745180042
09:39:53.182,43168,1554249,16,236829.48953,3781291.75981,236853.0627,3781301.0769,236806.2594,3781325.9638,28.601091745180042
09:39:53.459,43168,1554249,16,236829.48953,3781291.75981,236854.4596,3781300.7818,236806.2594,3781325.9638,28.184635599292278
09:39:53.659,43177,1554250,1,236830.46942,3781291.58465,236855.1482,3781300.7087,236806.2594,3781325.9638,27.92008621541413
09:39:53.944,43177,1554250,1,236830.46942,3781291.58465,236855.1482,3781300.7087,236806.2594,3781325.9638,27.92008621541413
09:39:54.184,43216,1554251,16,236831.36512,3781291.38254,236855.1482,3781300.7087,236809.0021,3781324.9382,28.302195659358063
09:39:54.459,43216,1554251,16,236831.36512,3781291.38254,236855.1482,3781300.7087,236809.6963,3781325.1316,28.85069760243516
09:39:54.632,43225,1554252,1,236832.3112,3781291.14789,236856.8258,3781300.6421,236809.6963,3781325.1316,28.057356990693336
09:39:54.983,43225,1554252,1,236832.3112,3781291.14789,236856.8258,3781300.6421,236810.3684,3781325.0029,28.27110383343637
09:39:55.183,43264,1554253,16,236833.34147,3781290.90838,236856.8258,3781300.6421,236810.3684,3781325.0029,28.27110383343637
09:39:55.459,43264,1554253,16,236833.34147,3781290.90838,236857.8004,3781300.3743,236810.3684,3781325.0029,28.040152438178325
09:39:55.748,43273,1554254,1,236834.42211,3781290.70346,236857.8004,3781300.3743,236811.8443,3781324.4045,28.20482845405627
09:39:55.982,43273,1554254,1,236834.42211,3781290.70346,236859.0183,3781300.2873,236812.7286,3781324.3969,28.11237382546466
09:39:56.259,43312,1554255,16,236835.47679,3781290.54137,236859.0183,3781300.2873,236812.7286,3781324.3969,28.11237382546466
09:39:56.460,43312,1554255,16,236835.47679,3781290.54137,236860.1216,3781300.2054,236812.7286,3781324.3969,27.64179268433719
09:39:56.745,43321,1554256,1,236836.44745,3781290.39232,236860.1216,3781300.2054,236812.7286,3781324.3969,27.64179268433719
09:39:56.983,43321,1554256,1,236836.44745,3781290.39232,236861.4667,3781300.4237,236814.045,3781323.8539,26.89314028892113
09:39:57.260,43384,1554258,16,236838.3841,3781290.08861,236861.4667,3781300.4237,236814.045,3781323.8539,26.89314028892113
09:39:57.460,43384,1554258,16,236838.3841,3781290.08861,236862.2991,3781300.4762,236814.045,3781323.8539,26.44883090380074
09:39:57.783,43393,1554259,1,236839.28004,3781289.9255,236862.2991,3781300.4762,236814.045,3781323.8539,26.44883090380074
09:39:57.971,43393,1554259,1,236839.28004,3781289.9255,236862.2991,3781300.4762,236814.045,3781323.8539,26.44883090380074
09:39:58.260,43432,1554260,16,236840.1243,3781289.72423,236863.5545,3781300.4426,236816.3486,3781323.71,26.838308806036082
09:39:58.545,43441,1554261,1,236841.0598,3781289.49213,236864.8575,3781300.549,236816.3486,3781323.71,26.122551895536162
09:39:58.782,43441,1554261,1,236841.0598,3781289.49213,236864.8575,3781300.549,236817.4552,3781323.2348,26.174851505334914
09:39:59.060,43480,1554262,16,236842.17266,3781289.29071,236864.8575,3781300.549,236818.3474,3781322.9911,26.35828523564453
09:39:59.259,43480,1554262,16,236842.17266,3781289.29071,236865.7208,3781300.3409,236818.3474,3781322.9911,26.153425595491115
09:39:59.545,43489,1554263,1,236843.29544,3781289.1525,236865.7208,3781300.3409,236818.3474,3781322.9911,26.153425595491115
09:39:59.786,43489,1554263,1,236843.29544,3781289.1525,236865.7208,3781300.3409,236819.2701,3781322.8312,26.435137597552
09:40:00.059,43528,1554264,16,236844.2969,3781289.03516,236865.7208,3781300.3409,236820.2427,3781322.6892,26.76986879964454
09:40:00.238,43528,1554264,16,236844.2969,3781289.03516,236867.8002,3781300.1836,236820.2427,3781322.6892,25.924881863136136
09:40:00.580,43537,1554265,1,236845.2503,3781288.91232,236867.8002,3781300.1836,236821.1798,3781322.3259,26.00532150890166
09:40:00.780,43537,1554265,1,236845.2503,3781288.91232,236869.4758,3781299.8595,236821.1798,3781322.3259,25.546971858175823
09:40:01.058,43576,1554266,16,236846.22742,3781288.79226,236869.4758,3781299.8595,236821.1798,3781322.3259,25.546971858175823
09:40:01.343,43576,1554266,16,236846.22742,3781288.79226,236869.4758,3781299.8595,236822.4127,3781321.9846,25.77895178955623
09:40:01.581,43585,1554267,1,236847.1875,3781288.67381,236869.4758,3781299.8595,236823.5543,3781321.5217,25.854301455758673
09:40:01.782,43585,1554267,1,236847.1875,3781288.67381,236869.4758,3781299.8595,236823.5543,3781321.5217,25.854301455758673
09:40:02.046,43624,1554268,16,236848.10058,3781288.52783,236871.0443,3781299.4171,236824.2778,3781321.2678,25.643380420093308
09:40:02.343,43624,1554268,16,236848.10058,3781288.52783,236871.0443,3781299.4171,236824.2778,3781321.2678,25.643380420093308
09:40:02.582,43633,1554269,1,236849.04876,3781288.34946,236871.0443,3781299.4171,236824.7793,3781321.182,25.794163152908084
09:40:02.858,43633,1554269,1,236849.04876,3781288.34946,236872.863,3781299.72,236824.7793,3781321.182,24.6534371576754
09:40:03.057,43696,1554271,16,236851.28753,3781288.04414,236872.863,3781299.72,236825.8735,3781320.9019,24.864872128078957
09:40:03.343,43696,1554271,16,236851.28753,3781288.04414,236874.9027,3781299.9157,236825.8735,3781320.9019,23.772606163025273
09:40:03.584,43705,1554272,1,236852.36553,3781287.96236,236874.9027,3781299.9157,236825.8735,3781320.9019,23.772606163025273
09:40:03.857,43705,1554272,1,236852.36553,3781287.96236,236874.9027,3781299.9157,236826.614,3781320.7904,23.978323443074373
09:40:04.027,43744,1554273,16,236853.37103,3781287.89737,236875.6873,3781300.1289,236826.614,3781320.7904,23.432719852673472
09:40:04.380,43744,1554273,16,236853.37103,3781287.89737,236875.6873,3781300.1289,236828.2081,3781320.5396,23.862249795730236
09:40:04.580,43753,1554274,1,236854.31451,3781287.83234,236875.6873,3781300.1289,236828.2081,3781320.5396,23.862249795730236
09:40:04.858,43753,1554274,1,236854.31451,3781287.83234,236875.6873,3781300.1289,236829.4768,3781320.3563,24.240102481237557
09:40:05.143,43792,1554275,16,236855.28336,3781287.76483,236875.6873,3781300.1289,236829.4768,3781320.3563,24.240102481237557
09:40:05.381,43792,1554275,16,236855.28336,3781287.76483,236875.6873,3781300.1289,236830.0836,3781320.4585,24.62675787060448
09:40:05.658,43801,1554276,1,236856.27165,3781287.69037,236877.6762,3781300.1638,236830.0836,3781320.4585,23.69463784825075
09:40:05.858,43801,1554276,1,236856.27165,3781287.69037,236877.6762,3781300.1638,236830.0836,3781320.4585,23.69463784825075
09:40:06.142,43840,1554277,16,236857.24074,3781287.5932,236880.1295,3781300.5747,236830.0836,3781320.4585,22.268482187053735
09:40:06.345,43840,1554277,16,236857.24074,3781287.5932,236880.1295,3781300.5747,236831.5047,3781320.2598,22.639905419966453
09:40:06.657,43849,1554278,1,236858.21577,3781287.48089,236880.1295,3781300.5747,236832.9044,3781319.9821,22.940465962651103
09:40:06.857,43849,1554278,1,236858.21577,3781287.48089,236881.7804,3781300.1766,236832.9044,3781319.9821,22.658742554826688
09:40:07.180,43888,1554279,16,236859.22079,3781287.38349,236881.7804,3781300.1766,236833.8528,3781319.8248,22.891463554500376
09:40:07.384,43888,1554279,16,236859.22079,3781287.38349,236883.4314,3781300.0999,236833.8528,3781319.8248,22.29518992314729
09:40:07.658,43897,1554280,1,236860.22896,3781287.31091,236883.4314,3781300.0999,236834.851,3781319.6438,22.51492816766887
09:40:07.943,43897,1554280,1,236860.22896,3781287.31091,236883.4314,3781300.0999,236834.851,3781319.6438,22.51492816766887
09:40:08.170,43936,1554281,16,236861.25861,3781287.25505,236883.4314,3781300.0999,236835.7682,3781319.3724,22.61582711883773
09:40:08.381,43936,1554281,16,236861.25861,3781287.25505,236883.4314,3781300.0999,236836.5681,3781319.0344,22.600523177785817
09:40:08.645,43945,1554282,1,236862.29686,3781287.21695,236885.4871,3781299.9493,236836.5681,3781319.0344,21.91258443160484
09:40:08.943,43945,1554282,1,236862.29686,3781287.21695,236885.4871,3781299.9493,236836.5681,3781319.0344,21.91258443160484
09:40:09.180,43984,1554283,16,236863.32075,3781287.19004,236887.2039,3781299.9193,236837.2786,3781318.8506,21.366352387439008
09:40:09.457,43984,1554283,16,236863.32075,3781287.19004,236887.2039,3781299.9193,236838.7732,3781318.6247,21.71806762619167
09:40:09.630,43993,1554284,1,236864.30997,3781287.15392,236887.2039,3781299.9193,236838.7732,3781318.6247,21.71806762619167
09:40:09.944,43993,1554284,1,236864.30997,3781287.15392,236887.2039,3781299.9193,236839.3616,3781318.5771,21.905059089263034
09:40:10.180,44032,1554285,16,236865.25287,3781287.10049,236888.5897,3781299.714,236839.3616,3781318.5771,21.56570804635237
09:40:10.457,44032,1554285,16,236865.25287,3781287.10049,236888.5897,3781299.714,236839.688,3781318.3752,21.487172725531252
09:40:10.657,44041,1554286,1,236866.15538,3781287.03321,236888.5897,3781299.714,236839.688,3781318.3752,21.487172725531252
09:40:10.945,44041,1554286,1,236866.15538,3781287.03321,236888.5897,3781299.714,236840.5908,3781317.9255,21.37749382877348
09:40:11.179,44104,1554288,16,236867.98422,3781286.89677,236888.5897,3781299.714,236841.9845,3781317.9662,21.987020441186644
09:40:11.390,44104,1554288,16,236867.98422,3781286.89677,236890.4717,3781300.0168,236841.9845,3781317.9662,20.913968879634467
09:40:11.742,44113,1554289,1,236868.9994,3781286.84667,236890.4717,3781300.0168,236841.9845,3781317.9662,20.913968879634467
09:40:11.980,44113,1554289,1,236868.9994,3781286.84667,236890.4717,3781300.0168,236843.1889,3781318.3385,21.780943875665628
09:40:12.183,44152,1554290,16,236870.00764,3781286.79786,236890.4717,3781300.0168,236843.1889,3781318.3385,21.780943875665628
09:40:12.457,44152,1554290,16,236870.00764,3781286.79786,236892.7461,3781300.1543,236843.1889,3781318.3385,20.749782052861974
09:40:12.743,44161,1554291,1,236871.03666,3781286.75233,236892.7461,3781300.1543,236844.4715,3781318.0323,20.92159058752719
09:40:12.979,44161,1554291,1,236871.03666,3781286.75233,236892.7461,3781300.1543,236845.9323,3781317.8504,21.307110019509082
09:40:13.237,44200,1554292,16,236872.10445,3781286.74356,236892.7461,3781300.1543,236845.9323,3781317.8504,21.307110019509082
09:40:13.457,44200,1554292,16,236872.10445,3781286.74356,236895.5477,3781300.3838,236845.9323,3781317.8504,19.994102090294746
09:40:13.700,44209,1554293,1,236873.11587,3781286.76127,236895.5477,3781300.3838,236846.5739,3781318.1579,20.547393451872836
09:40:13.982,44209,1554293,1,236873.11587,3781286.76127,236896.8268,3781300.6735,236846.5739,3781318.1579,19.78422601158195
09:40:14.258,44248,1554294,16,236874.07319,3781286.79135,236896.8268,3781300.6735,236846.5739,3781318.1579,19.78422601158195
09:40:14.458,44248,1554294,16,236874.07319,3781286.79135,236896.8268,3781300.6735,236846.5739,3781318.1579,19.78422601158195
09:40:14.780,44257,1554295,1,236874.98597,3781286.81487,236898.3726,3781300.5487,236847.5202,3781317.9174,19.457664933064052
09:40:14.982,44257,1554295,1,236874.98597,3781286.81487,236898.3726,3781300.5487,236849.8826,3781317.194,19.545954082833987
09:40:15.258,44296,1554296,16,236875.92487,3781286.82394,236899.8994,3781300.6644,236849.8826,3781317.194,18.887737034787506
09:40:15.538,44305,1554297,1,236876.88619,3781286.80952,236899.8994,3781300.6644,236849.8826,3781317.194,18.887737034787506
